Sample for t = 0.0
parameter = [0.0009428178639343441, 4.220337179934625, 1890.2443794912726, 0.48861521113594303, 0.0005685058780677816, 5784.377647721519, 0.05640702702840011, 1822.821865013959, 4.752899117149168, 0.03818490948374814, 15324.980599507446, 0.0006615863898830987, 0.17726105392564567] likelihood = -1498522.4515960119
parameter = [0.0004100907637641594, 9.238639489977576, 1001.5546228857014, 0.8558285982464906, 0.00029950787375148833, 3070.0437851450256, 0.07447573745672073, 260.55210899577645, 3.6207525329612102, 0.2654569987613304, 60382.16337223188, 0.0001406134883726751, 0.38870881855761924] likelihood = -1271845.7761708768
parameter = [0.0009428178639343441, 4.220337179934625, 1890.2443794912726, 0.48861521113594303, 0.0005685058780677816, 5784.377647721519, 0.05640702702840011, 1822.821865013959, 4.752899117149168, 0.03818490948374814, 15324.980599507446, 0.0006615863898830987, 0.17726105392564567] likelihood = -1498522.4515960119
parameter = [0.0004100907637641594, 9.238639489977576, 1001.5546228857014, 0.8558285982464906, 0.00029950787375148833, 3070.0437851450256, 0.07447573745672073, 260.55210899577645, 3.6207525329612102, 0.2654569987613304, 60382.16337223188, 0.0001406134883726751, 0.38870881855761924] likelihood = -1271845.7761708768
parameter = [0.0009428178639343441, 4.220337179934625, 1890.2443794912726, 0.48861521113594303, 0.0005685058780677816, 5784.377647721519, 0.05640702702840011, 1822.821865013959, 4.752899117149168, 0.03818490948374814, 15324.980599507446, 0.0006615863898830987, 0.17726105392564567] likelihood = -1498522.4515960119
parameter = [0.0004100907637641594, 9.238639489977576, 1001.5546228857014, 0.8558285982464906, 0.00029950787375148833, 3070.0437851450256, 0.07447573745672073, 260.55210899577645, 3.6207525329612102, 0.2654569987613304, 60382.16337223188, 0.0001406134883726751, 0.38870881855761924] likelihood = -1271845.7761708768
parameter = [0.0009428178639343441, 4.220337179934625, 1890.2443794912726, 0.48861521113594303, 0.0005685058780677816, 5784.377647721519, 0.05640702702840011, 1822.821865013959, 4.752899117149168, 0.03818490948374814, 15324.980599507446, 0.0006615863898830987, 0.17726105392564567] likelihood = -1498522.4515960119
parameter = [0.0004100907637641594, 9.238639489977576, 1001.5546228857014, 0.8558285982464906, 0.00029950787375148833, 3070.0437851450256, 0.07447573745672073, 260.55210899577645, 3.6207525329612102, 0.2654569987613304, 60382.16337223188, 0.0001406134883726751, 0.38870881855761924] likelihood = -1271845.7761708768
parameter = [0.0006941605760471959, 8.60337779376932, 1700.3491842514306, 0.4951123169249879, 7.511521836497235e-05, 4128.642419099108, 0.09829662190834819, 1438.4097299253547, 4.864032812988634, 0.06343944056382564, 25506.75901090935, 0.0002990408838248868, 0.24833105769755798] likelihood = -1173798.6507473963
parameter = [0.0004100907637641594, 9.238639489977576, 1001.5546228857014, 0.8558285982464906, 0.00029950787375148833, 3070.0437851450256, 0.07447573745672073, 260.55210899577645, 3.6207525329612102, 0.2654569987613304, 60382.16337223188, 0.0001406134883726751, 0.38870881855761924] likelihood = -1271845.7761708768
parameter = [0.0006732939523360879, 7.1282951562965895, 1704.260570672806, 0.702239585083988, 0.0002294930851509048, 2638.5437015233097, 0.09423122560588383, 1605.169957487466, 4.147047628594579, 0.04136208963008033, 19559.131192555826, 0.00013913626791865364, 0.4169017888598378] likelihood = -630333.4201438599
parameter = [0.0007363075268624742, 5.241381238507123, 1758.0252056758081, 0.9562595695234867, 0.0004591511761671618, 3186.819620856576, 0.06534820989912363, 1547.1781706464515, 3.5474130916746804, 0.07448430087505298, 14646.77560087773, 6.386823862291877e-05, 0.1804852389728615] likelihood = -4015514.668259666
parameter = [0.0004100907637641594, 9.238639489977576, 1001.5546228857014, 0.8558285982464906, 0.00029950787375148833, 3070.0437851450256, 0.07447573745672073, 260.55210899577645, 3.6207525329612102, 0.2654569987613304, 60382.16337223188, 0.0001406134883726751, 0.38870881855761924] likelihood = -1271845.7761708768
parameter = [0.0005509597495478717, 8.139578691729865, 1530.395250281818, 0.8402204539483674, 0.0003984118641452887, 4061.829242456574, 0.05173337997003378, 1829.375038823318, 4.474607610296728, 0.05484969170691457, 47276.97468921667, 9.49001319871202e-05, 0.17631773981647397] likelihood = -4934994.129358094
parameter = [0.0005192588401284647, 8.869772707479713, 1734.1890854712847, 0.7804021432395156, 0.0002801805129384414, 6930.163549009349, 0.076314346776639, 1963.1934480852005, 3.560330857880375, 0.06628498063210124, 32253.837222941598, 9.401598512882789e-05, 0.1785598414290645] likelihood = -4754630.626962567
parameter = [0.0002956522470398433, 6.372398039386621, 1260.1735683893594, 0.6388936819329588, 0.0006989882748238446, 4419.82635270929, 0.09239158024806457, 640.8019746346035, 3.923869968079919, 0.09588597916389952, 22298.946041413063, 0.00044705691546007036, 0.3920443498269255] likelihood = -1254186.5867571714
parameter = [0.0005192588401284647, 8.869772707479713, 1734.1890854712847, 0.7804021432395156, 0.0002801805129384414, 6930.163549009349, 0.076314346776639, 1963.1934480852005, 3.560330857880375, 0.06628498063210124, 32253.837222941598, 9.401598512882789e-05, 0.1785598414290645] likelihood = -4754630.626962567
parameter = [0.0002956522470398433, 6.372398039386621, 1260.1735683893594, 0.6388936819329588, 0.0006989882748238446, 4419.82635270929, 0.09239158024806457, 640.8019746346035, 3.923869968079919, 0.09588597916389952, 22298.946041413063, 0.00044705691546007036, 0.3920443498269255] likelihood = -1254186.5867571714
