Sample for t = 0.0
parameter = [7.753761240124971, 3.000342250832537, 2.1222220644428944, 8.541095273939565, 0.7078962770482503, 12.13864804059944, 0.8669528409659675, 2.5527120522908677, 1.4377809512471134, 17.61190399264897, 1.8267519992797197, 5.919113939265658, 1.8662058905287684, 2.8655748779862518, 1.7343438722102122, 3.9985092817962395, 0.5580476892368915, 5.134872586384274, 0.25322460243662037] likelihood = -7182940.138808748
parameter = [7.540702601006169, 3.845901316785655, 2.5557716523327025, 8.17025426220249, 0.23175806350000547, 12.684098252286743, 0.713917494029599, 2.1083708146720683, 2.6210781167353527, 11.186464287131662, 2.514517018220036, 5.499318397824152, 0.8986508938886569, 1.1293724395355436, 1.687234897161848, 5.510619701031937, 0.8241220233751996, 5.589830892420527, 0.0935958441308592] likelihood = -52577652.433839925
parameter = [6.438581157253368, 4.854845863583042, 1.9873354500041327, 13.020348135755883, 0.4486279429898539, 3.5796728171427254, 1.5532015820519804, 1.4304023564360133, 6.788980749888244, 9.842511864848065, 3.6548364726407008, 4.838608603967846, 0.7875893534251525, 2.6509988060568985, 1.7920239859488298, 6.925373593435237, 0.8491771287582389, 3.930834335978455, 0.20025041237182248] likelihood = -11485958.173470803
parameter = [4.144896444723837, 5.51597900318364, 0.8244930035547033, 22.97055562830058, 0.4764188883981343, 10.665161080417043, 0.970021422096966, 2.6910003888798815, 7.849193483169645, 7.2401081655002635, 2.0206839838767596, 6.536385580671521, 1.0552050319281907, 5.0098895907822865, 2.003478316279473, 3.733843123475695, 1.5331569251433046, 4.131322298676663, 0.08509538199996887] likelihood = -63606626.62991947
parameter = [5.321722421772461, 4.595987535111563, 1.3542297454385364, 12.54320287389244, 1.0114148688566789, 11.585523405599075, 0.7108160423088656, 0.8723634536347407, 2.940688231264867, 3.0464081022484812, 2.5896668100263867, 4.172017946174009, 0.6599816751395867, 5.9257742262505015, 6.305053417917974, 6.645411467137145, 0.8514959180018786, 21.538561820031482, 0.13823529053188008] likelihood = -24103290.483079262
parameter = [6.56123282497869, 6.396886085091075, 0.730406513013827, 7.707409840405143, 0.9494146343688751, 4.6037087328236375, 0.9766306311255661, 0.5365381018442426, 0.7720790700735891, 3.139454485922875, 4.51250852595044, 6.207991857073537, 0.5000057009379275, 4.02029846168382, 2.9087469482177135, 4.119903550044423, 1.3304546496095238, 8.173587681808074, 0.08013666128772948] likelihood = -11719234796072.812
parameter = [4.2933971712113905, 8.250671039757874, 0.4484803487131401, 6.422934505584459, 2.3246574438274115, 6.7196050431317635, 1.7611487885973693, 0.1736931053025548, 0.6433528622805934, 8.515645281506062, 6.214633535637721, 5.810864179340585, 0.5207750298006159, 6.369967988332966, 4.901402383685161, 3.110125248194941, 1.2010769438747295, 8.944524735395998, 0.15654595901015414] likelihood = -50813709741147.31
parameter = [1.3742897578652433, 6.939249452752691, 0.37678247452860547, 8.552540678771368, 2.142252895746024, 2.1823769708347553, 5.335070482271351, 0.7085338535824388, 0.8411056387861553, 6.463232869601489, 3.866552928117348, 6.763696213727813, 0.8644124944302858, 5.207158002958435, 5.670420551934904, 3.90791848430847, 0.5134816145447642, 13.49322584805129, 0.07088733631222045] likelihood = -91659413.80985619
parameter = [1.0103774438926536, 6.076526000819805, 0.2855243916950201, 12.829427494208835, 0.9521213990780512, 1.6480751082637497, 3.8772524233447427, 0.5514254214293225, 0.41873945022630454, 5.428884948295014, 2.5298503813880857, 14.971052458764953, 0.7428646944758935, 4.17770250822385, 3.789773142254239, 1.733901040297839, 1.247280244019812, 13.645778695402853, 0.0817938130600792] likelihood = -45567800755363.47
parameter = [1.2929624001217597, 10.021036947621475, 0.1287208382243333, 10.655280672833637, 1.771485468286834, 0.7925586051756545, 1.6870496571022215, 0.9135399900223486, 0.2524499283475083, 2.7431305055554493, 1.6942893953979012, 11.689096396681943, 1.6331269785522078, 4.914924377085776, 2.350735577440635, 1.368961963321203, 2.1269234052453045, 12.30790378905201, 0.07750682554822699] likelihood = -2344647397776.222
parameter = [1.0608105209747196, 11.130720997022973, 0.12640589741941613, 7.1943920476831265, 0.7461696382576624, 3.622450638578152, 1.9119979455297176, 1.3773586736957069, 0.3266239022313028, 0.8295226063590372, 2.062294845778663, 8.417322543760216, 3.1929743916625624, 9.302594554243978, 2.5710001988163964, 1.1346021562442838, 1.1660273061666135, 3.7064789658503563, 0.049795792798008824] likelihood = -185750139.17960393
parameter = [0.6024674247959295, 3.5549164563118922, 0.6490840766085788, 5.194634065200518, 0.4973537410620552, 10.256216644357442, 1.8432886483263162, 0.8165660187546517, 0.3352878660056975, 0.6489629878092048, 2.269972641729828, 14.291160186619667, 1.9009256205438847, 3.821045531010896, 3.8603041087693173, 1.4508827039663217, 0.5458728779695243, 5.092629948640983, 0.1091699096800822] likelihood = -38646340.28802404
parameter = [1.6005910676353312, 7.2621046368464715, 1.0853052607040465, 7.230617591824217, 1.2794353302689767, 12.807048354925914, 2.4977339578696713, 0.24688666159660486, 0.5594573581623328, 0.4745245669139224, 3.5661019635132467, 3.253871775908276, 2.4176964254086846, 2.873426798444545, 1.3829004049311804, 1.22484887781049, 0.24136843014111978, 6.989935756816047, 0.33326750000530214] likelihood = -637426466637.0436
