Sample for t = 0.0
parameter = [4.115655078647119, 11.795917976550502, 3.1234051138317085, 12.251650729394022, 0.46155283270308994, 0.6368912090926582, 6.148694724423199, 4.586909849204509, 0.5270583158387594, 7.132559743746353, 0.04955900562036964] likelihood = -187527111.79618746
parameter = [1.9019944789617478, 7.413349018757384, 2.1503698132149327, 12.016605624304646, 0.4161938860865959, 2.430736804555767, 5.570798062648433, 13.075566376045318, 1.330514509176854, 18.87942878541594, 0.13184525771623842] likelihood = -26493862.941378947
parameter = [2.508242904446467, 7.443231396021157, 0.6331144462087772, 20.892130546128392, 1.8210478759938646, 4.612213852044438, 7.664107261220238, 12.835077441908691, 3.767572258625554, 6.255159770110884, 0.09517605715246052] likelihood = -50836379.4745729
parameter = [3.9540278469415493, 16.994514344561765, 0.6396718457948372, 16.275545993090404, 1.3784911806081528, 3.674497359204212, 1.8249186320820403, 17.535027030224175, 0.9675105505069276, 2.669313955086702, 0.045500181141283486] likelihood = -222414246.13099664
parameter = [0.5464751332845351, 5.903517750817581, 0.8782047291006092, 15.02561344546678, 2.6528725510310576, 1.90804963799267, 1.0955372930314995, 10.14886129737684, 1.6284980365854111, 18.07269166816911, 0.02662152147717275] likelihood = -649612506.3830968
parameter = [1.8824648329313838, 7.610373698277808, 3.6226042837756767, 17.139034070930148, 1.489609535003101, 1.4774830086886033, 2.0996909258791017, 6.2369266759645585, 0.501910759079808, 14.238963665390568, 0.016495904205228454] likelihood = -1692555549.682795
parameter = [0.8184494931689121, 14.027663443389459, 1.2499100525413303, 10.483307819722992, 7.7666476905280755, 3.155765476765684, 1.6824983011635954, 1.7401227485519848, 1.1814106779110576, 10.036703620057011, 0.054919804135471005] likelihood = -152700459.49278748
parameter = [1.0970044663394982, 6.267194323791572, 0.8451490553613915, 10.278366578200306, 3.6396008853348225, 5.002402642907631, 4.774429179740787, 0.7885596212007101, 1.6131229634209538, 10.420793300013873, 0.04676884639313182] likelihood = -210570552.62290367
parameter = [1.4106254830897271, 9.825752312085982, 0.7151567798354028, 6.013026250179047, 2.786727145588407, 2.555497677393001, 3.4991782731494045, 1.2447285488649418, 0.5673260065555658, 3.321188276397413, 0.03427743407070177] likelihood = -392008211.6242579
parameter = [0.4747184154874952, 5.824626973965873, 1.1815793289038052, 10.734379092557834, 0.7676384451256816, 1.1437053703641125, 3.9922847289089054, 1.3829715889107677, 1.7942043088601953, 4.715214388753433, 0.11130579720745575] likelihood = -37176660.199181266
parameter = [2.2150704376432757, 2.3409714381615596, 4.1022230301145655, 6.546835496610845, 1.0701299405707005, 1.8879025235661506, 2.9665731561714015, 1.2656553711500602, 2.455715824731933, 8.895744682784173, 0.13252584408310208] likelihood = -26224015.47322774
parameter = [0.39399206108657314, 4.329070818367392, 1.3970363245440907, 4.809782963011875, 1.1284893657763888, 6.250249665992471, 1.6071828390555396, 1.7692297562577086, 2.9137200373320464, 7.571305592193623, 0.15970071322759938] likelihood = -18057501.626138538
parameter = [0.7278926388387067, 1.9500625793069728, 1.7150916823433624, 3.9708279714557384, 0.87698978695986, 10.238444902259985, 2.6438075703267185, 2.8858589609956833, 2.359728096978383, 3.663765374847394, 0.11378151377041029] likelihood = -35574283.45436963
parameter = [0.37784035052713894, 5.367131658552122, 1.2464539910649906, 1.7953524543211699, 1.9522692483492141, 10.945785513217974, 1.42823699070224, 8.947831685239578, 2.650939013476891, 3.3746019486434404, 0.0793175955524644] likelihood = -73172959.36552075
parameter = [0.39984995519706934, 5.3175749536253445, 0.687687159814486, 2.799132291857791, 0.419151248361274, 5.0662678369734175, 3.760445922222772, 17.27187857930207, 3.2200625974057973, 4.372819588627094, 0.10940772318424194] likelihood = -38460917.28627606
parameter = [0.8248574446104471, 5.537189845466181, 4.36453262703643, 6.680917952006703, 0.8593068596291352, 14.585471331734682, 8.303792622606911, 6.3448010084157485, 1.872498282568257, 2.377017889028804, 0.1525535286391792] likelihood = -19790207.046158645
parameter = [0.8662519798196955, 2.0076180695254515, 1.2688040809528962, 11.409422881220785, 0.49950709437543356, 20.068278904105835, 3.9951384235332004, 8.790263427596985, 0.5782021406365491, 2.4429794762715225, 0.35356527174734853] likelihood = -3684324.902388783
parameter = [0.8523757302201067, 1.5290074606952742, 2.123622832268331, 21.244234171635725, 0.41114381613331347, 3.575189456468761, 1.2487942940405234, 1.808805873218453, 0.8361298110784328, 3.0728185168811932, 0.3060241282961368] likelihood = -4917976.479838274
parameter = [0.7804489981625198, 1.4515147362606857, 0.6981088081028068, 10.220799354839507, 0.31970788611925455, 3.8106149982493154, 3.3944830656524627, 2.1491130713008744, 0.7679632821642604, 11.295300904198179, 0.06814352930986231] likelihood = -99187920.3990955
parameter = [0.6262237635423177, 2.902428706763048, 0.633007832752763, 10.083522898813317, 0.21294303534930278, 5.176949148674678, 3.191745263253149, 4.128627464978188, 2.4478861257869644, 9.9107198096917, 0.13204392959403538] likelihood = -26414086.30686643
parameter = [0.4380884384719547, 7.206319758982636, 1.5326633008242339, 6.071774868984343, 0.5026344644916909, 4.793026973671854, 5.009768524666422, 5.372347292579752, 1.186868918649191, 10.795857699325031, 0.5449099416341022] likelihood = -1551136.2607499016
parameter = [0.5911819996680601, 7.3058763331140915, 2.619140762979485, 2.9675959760885697, 0.626424440539487, 4.786085697150815, 4.414747258083903, 3.208163676838013, 0.2103078493183932, 6.749702994860984, 0.45538084536396156] likelihood = -2221076.1820457736
