Sample for t = 0.0
parameter = [1.4533797617302284, 7.550391825001577, 0.9628318957726466, 14.100438203894926, 3.536094242048495, 9.012191170797593, 2.859952660302905, 10.6959401239299, 0.30612201582538934, 1.5202843881418702, 1.5164476943704792, 11.599341925371418, 2.0208730666585066, 23.488280876348092, 3.5354492329274243, 7.339130000482533, 1.9183503020012462, 2.0144171754543816, 0.11149099417508594] likelihood = -37053945.92121674
parameter = [2.068337735691482, 19.1244656554802, 1.7662048486729818, 9.78547460898033, 2.7604890825907367, 5.034190313080087, 1.2093992439869634, 20.026195018014445, 0.33991283130564354, 1.6404290535344912, 0.9558073598515144, 13.089558369747559, 1.7817367705045812, 15.25118176596679, 2.612804457694736, 6.781170456828687, 2.1586061862406614, 0.9109125546891831, 0.048468096983819646] likelihood = -196065822.3456819
parameter = [3.112409252119163, 11.70432716851527, 1.91488832361139, 8.715982222883602, 1.300260199631358, 3.6240048652269246, 1.1671830363940272, 13.692568608864288, 0.09569043763576514, 2.3416123015883654, 1.8572492251461037, 9.824571362675824, 1.703781948980584, 19.335051421637207, 2.9508225913926545, 6.576758868520378, 1.7561455644502857, 4.157211725023655, 0.1008776141641981] likelihood = -45260557.20339553
parameter = [3.232256689292331, 4.818216130557835, 3.657559546709719, 7.054637750500201, 0.4876646875392175, 5.607081413520877, 1.1496400022075701, 7.6629577095465935, 0.35070362228391033, 3.296746155117387, 1.3521882572716266, 12.032342736620972, 3.706223257903699, 19.74046591224302, 3.360222456059988, 9.44629985424877, 0.8931928917010167, 6.411410958640519, 0.061103799968359046] likelihood = -123360942.41960865
parameter = [1.8652266597241005, 9.349416258612349, 1.7533957271392304, 7.500779625275635, 0.8412078285335897, 5.391979414470986, 1.7319329052125862, 30.023057677054354, 0.28380261244761573, 4.344651203874876, 1.2658760458425016, 4.395988061374016, 2.0052305790513665, 11.313361742433678, 1.6210780182621798, 6.082825249976077, 1.0860975726226199, 9.517753332898875, 0.16437556833843373] likelihood = -17046518.35739655
parameter = [1.659692295601862, 6.12336782819929, 1.7441433374060562, 5.781719114041325, 1.4431708127207905, 2.4908654015380387, 2.4211885677835476, 18.558602146294014, 1.15081034637098, 2.3935460480640103, 0.9077446528106204, 11.380122543811552, 3.3836673940163244, 3.9102842508531714, 2.121166787192694, 4.7712563642948576, 1.619434624323359, 9.296388694721337, 0.09378043820608806] likelihood = -52370860.29041925
parameter = [1.655326852935348, 3.3984517347912457, 0.7063476586372757, 2.916333343318801, 0.713079870844427, 6.450757450963028, 1.3899639072955217, 15.366873412430877, 0.668913488660806, 3.2091369442415965, 0.5731507516832511, 9.10371716085901, 3.08830455162164, 11.260904832065648, 1.7978069559420242, 3.5880504084797686, 2.723525897717315, 5.156212633248344, 0.15500988189092255] likelihood = -19168800.613838285
Sample for t = 4.3225653906885883e-07
parameter = [1.7229462391169523, 11.793643857312276, 1.0911528204935186, 13.599855845316883, 2.0762458924498786, 1.5819030025797032, 0.9642493115152296, 11.013752212650415, 2.2586492517957675, 3.2329019895583126, 3.1808079188569707, 5.771416418440172, 0.8418673576757626, 7.57409093005783, 0.32110286886056383, 21.148575310244716, 1.6069434056472454, 16.1180959427626, 0.3560074989272564] likelihood = -3634087.117766829
parameter = [1.5125317118144401, 6.391339993749182, 1.5856061638791943, 10.367395349199532, 2.667489962310799, 1.144790658064283, 0.6913701087617441, 20.910503048319285, 1.3586891538496273, 4.4715676964789415, 3.9697597872871193, 11.326063157359807, 0.9497143975052826, 8.478776890172716, 0.7634071610291365, 22.18650959695751, 1.6487695628390533, 13.58586627055192, 0.33725610173712206] likelihood = -4049411.4624657305
