Sample for t = 0.0
parameter = [2.2048260157753496, 5.14137229317417, 1.0379521111513683, 4.546850761269356, 2.8975084076188145, 8.410535304259506, 0.5492329831451176, 5.548688455056975, 0.9191985531190474, 17.489091049447712, 1.06164104691835, 1.5964345500162984, 1.9173235209128687, 6.839430390570026, 4.382181377929021, 8.644043680399637, 1.5270342092978126, 4.121494698427042, 1.754756222975732, 8.309362934385776, 0.705415752428587, 1.549914957559966, 1.831200147194369, 6.554331242892303, 4.526043422915929, 8.994604720397135, 0.48002342777726315, 4.631596099800355, 0.8690793801057514, 1.1236114501732908, 0.45912605587193983, 8.469561863437521, 1.269584511666567, 8.452818514224965, 0.7667551135629317, 11.881385817409328, 0.8265889519781955, 4.8863685442171265, 0.23164863922600212] likelihood = -8582913.170232242
parameter = [0.5881214027485494, 0.006578002584004669, 1.6399078094156045, 0.0001568962725435046, 0.10482553765213413, 2.579414444143045e-05, 1.1342950389040525, 0.010160206212068968, 0.33793966992205693, 0.0010253659832139684, 2.2202750325942424, 1.0657096125023548e-05, 0.026700978506535338, 0.000716014743614011, 0.2836022854440754, 0.003683895337379099, 7.967380545689345, 0.0038372862187782803, 4.996054013117326, 1.2979357872879334, 1.2342282739866097, 0.5536998601359462, 0.3498399961815067, 1.205588525507052e-05, 0.5932729990667294, 0.002593380685198865, 2.033042348978388, 0.000667775639069363, 1.1368261160147353, 0.00011556790880561595, 0.509975695287895, 0.00012724076704471112, 0.4208827312060231, 2.9512167373756865e-08, 0.40409676545457274, 3.5167045290777673e-06, 6.494119535730247, 0.0007156828594123408, 0.10520627709972057] likelihood = -17475618.44324351
parameter = [2.433501165775591, 1.4626526324786266e-13, 0.0052439924858158895, 5.213116070651748e-10, 0.26611641774082434, 1.4083007802504923e-08, 1.4213965990616597, 0.00038699391427497997, 0.6382547837403076, 2.1163422538629716e-05, 0.20926888733289786, 0.00019068224765148546, 0.3086316619645872, 5.392099760088698e-11, 0.0824436181973397, 2.249139887512446e-12, 0.03350286199997611, 0.00010692231547953551, 0.058728419802434914, 1.055588124399575e-06, 0.4964710536586057, 2.996391099738898e-08, 0.06471541368575152, 1.199510002955609e-08, 0.9281063891248255, 4.1041822720259624e-05, 15.058410043521361, 3.206364598006972e-07, 2.597213540053164, 1.0978316801134035e-09, 2.3025609636848534, 4.752424052203384e-08, 1.8114474981452358, 0.0002230375773120016, 10.628399125075523, 1.1692113802681433e-05, 1.001026064188166, 5.78692493875748e-09, 0.06327896916243152] likelihood = -58963963.69701615
Sample for t = 4.3225653906885883e-07
parameter = [1.3009862076249354, 5.148001353156746, 0.7118092835217311, 11.78301271304425, 1.0163694509024737, 12.949736164667648, 2.493059008829935, 5.369052411442447, 1.606723134175392, 7.6195864340574175, 3.006856586800545, 3.919112046686861, 2.919596125974612, 4.9508099086436586, 1.1861292229615308, 7.484298580305154, 1.124806738160907, 1.3892226202347897, 0.603212642751956, 4.113811635300306, 3.2708338671685175, 16.91751384989009, 3.2961233897131517, 3.451111855916224, 1.1210280424368386, 1.6304021054912574, 2.630902786245771, 9.110444572767866, 0.9072796845074016, 8.311634180850607, 1.003249185904857, 10.54167286330344, 0.21451931650498046, 4.510516305061945, 3.4844605517126683, 4.569880121758638, 0.6878156618513396, 5.846522797224363, 0.30508889322436106] likelihood = -4948033.398638212
parameter = [0.5881214027485494, 0.006578002584004669, 1.6399078094156045, 0.0001568962725435046, 0.10482553765213413, 2.579414444143045e-05, 1.1342950389040525, 0.010160206212068968, 0.33793966992205693, 0.0010253659832139684, 2.2202750325942424, 1.0657096125023548e-05, 0.026700978506535338, 0.000716014743614011, 0.2836022854440754, 0.003683895337379099, 7.967380545689345, 0.0038372862187782803, 4.996054013117326, 1.2979357872879334, 1.2342282739866097, 0.5536998601359462, 0.3498399961815067, 1.205588525507052e-05, 0.5932729990667294, 0.002593380685198865, 2.033042348978388, 0.000667775639069363, 1.1368261160147353, 0.00011556790880561595, 0.509975695287895, 0.00012724076704471112, 0.4208827312060231, 2.9512167373756865e-08, 0.40409676545457274, 3.5167045290777673e-06, 6.494119535730247, 0.0007156828594123408, 0.10520627709972057] likelihood = -17475618.44324351
parameter = [2.2048260157753496, 5.14137229317417, 1.0379521111513683, 4.546850761269356, 2.8975084076188145, 8.410535304259506, 0.5492329831451176, 5.548688455056975, 0.9191985531190474, 17.489091049447712, 1.06164104691835, 1.5964345500162984, 1.9173235209128687, 6.839430390570026, 4.382181377929021, 8.644043680399637, 1.5270342092978126, 4.121494698427042, 1.754756222975732, 8.309362934385776, 0.705415752428587, 1.549914957559966, 1.831200147194369, 6.554331242892303, 4.526043422915929, 8.994604720397135, 0.48002342777726315, 4.631596099800355, 0.8690793801057514, 1.1236114501732908, 0.45912605587193983, 8.469561863437521, 1.269584511666567, 8.452818514224965, 0.7667551135629317, 11.881385817409328, 0.8265889519781955, 4.8863685442171265, 0.23164863922600212] likelihood = -8582913.170232242
parameter = [0.5881214027485494, 0.006578002584004669, 1.6399078094156045, 0.0001568962725435046, 0.10482553765213413, 2.579414444143045e-05, 1.1342950389040525, 0.010160206212068968, 0.33793966992205693, 0.0010253659832139684, 2.2202750325942424, 1.0657096125023548e-05, 0.026700978506535338, 0.000716014743614011, 0.2836022854440754, 0.003683895337379099, 7.967380545689345, 0.0038372862187782803, 4.996054013117326, 1.2979357872879334, 1.2342282739866097, 0.5536998601359462, 0.3498399961815067, 1.205588525507052e-05, 0.5932729990667294, 0.002593380685198865, 2.033042348978388, 0.000667775639069363, 1.1368261160147353, 0.00011556790880561595, 0.509975695287895, 0.00012724076704471112, 0.4208827312060231, 2.9512167373756865e-08, 0.40409676545457274, 3.5167045290777673e-06, 6.494119535730247, 0.0007156828594123408, 0.10520627709972057] likelihood = -17475618.44324351
Sample for t = 6.916104625101741e-06
parameter = [0.5881214027485494, 0.006578002584004669, 1.6399078094156045, 0.0001568962725435046, 0.10482553765213413, 2.579414444143045e-05, 1.1342950389040525, 0.010160206212068968, 0.33793966992205693, 0.0010253659832139684, 2.2202750325942424, 1.0657096125023548e-05, 0.026700978506535338, 0.000716014743614011, 0.2836022854440754, 0.003683895337379099, 7.967380545689345, 0.0038372862187782803, 4.996054013117326, 1.2979357872879334, 1.2342282739866097, 0.5536998601359462, 0.3498399961815067, 1.205588525507052e-05, 0.5932729990667294, 0.002593380685198865, 2.033042348978388, 0.000667775639069363, 1.1368261160147353, 0.00011556790880561595, 0.509975695287895, 0.00012724076704471112, 0.4208827312060231, 2.9512167373756865e-08, 0.40409676545457274, 3.5167045290777673e-06, 6.494119535730247, 0.0007156828594123408, 0.10520627709972057] likelihood = -17475618.44324351
