Sample for t = 0.0
parameter = [0.0005554732246354812, 6.46415621856417, 1344.9000908229948, 0.07340411130380078, 0.08689070106742655, 1164.5423092092497, 0.0005320046431741893, 7130.051303396381, 0.5522536928456071, 72317.36797651496, 3.598583116893275, 0.0008153939403284245, 0.22573848143937553] likelihood = -67164.6475592725
parameter = [0.0007065193456151682, 4.776874940669356, 1002.8069037641873, 0.3652208883513829, 0.02169111239728269, 1135.3108094076379, 0.0005536406326389223, 5760.166426172096, 0.5938720459024337, 62940.32208117041, 3.69638078104233, 0.0003855332500758693, 0.2659815884919386] likelihood = -673057.0033455444
parameter = [0.0005554732246354812, 6.46415621856417, 1344.9000908229948, 0.07340411130380078, 0.08689070106742655, 1164.5423092092497, 0.0005320046431741893, 7130.051303396381, 0.5522536928456071, 72317.36797651496, 3.598583116893275, 0.0008153939403284245, 0.22573848143937553] likelihood = -67164.6475592725
parameter = [0.000719821141432712, 7.804262128638059, 1321.809489018944, 0.059154322276775556, 0.041486418671496765, 980.702617095683, 0.00014249907762095435, 4307.6967017661755, 0.18646884662880261, 30937.421244697263, 1.2799349910180382, 0.0006617462255395118, 0.1098674809189177] likelihood = -74112.82092196641
parameter = [0.0007065193456151682, 4.776874940669356, 1002.8069037641873, 0.3652208883513829, 0.02169111239728269, 1135.3108094076379, 0.0005536406326389223, 5760.166426172096, 0.5938720459024337, 62940.32208117041, 3.69638078104233, 0.0003855332500758693, 0.2659815884919386] likelihood = -673057.0033455444
parameter = [0.0002581803684997423, 5.284976930144613, 1241.6978586119785, 0.029563833218898446, 0.027482862078051323, 1235.5720296283575, 0.0007746469201599722, 4046.0727923880263, 0.21680198829228564, 60502.94569269678, 3.1816352708750504, 0.0007116046278608099, 0.15351964048404496] likelihood = -102624.44730311062
parameter = [0.0005554732246354812, 6.46415621856417, 1344.9000908229948, 0.07340411130380078, 0.08689070106742655, 1164.5423092092497, 0.0005320046431741893, 7130.051303396381, 0.5522536928456071, 72317.36797651496, 3.598583116893275, 0.0008153939403284245, 0.22573848143937553] likelihood = -67164.6475592725
parameter = [0.00021198863916294854, 3.968451566332166, 1108.8244587954941, 0.08258783043792695, 0.04595766839014067, 1624.0787950476076, 0.0005580287564918024, 6865.509585456939, 0.6558441725863141, 69513.33062412305, 4.367872878701632, 0.0008343780134395438, 0.25298532255178535] likelihood = -490651.4712772455
parameter = [0.0003278839038216402, 4.560001144835725, 1076.7986564771807, 0.09007147108595616, 0.05189882719366344, 715.0964200374614, 0.000614406766885584, 2610.611479882863, 0.0750398526600238, 62790.43814217507, 3.0139874122187376, 0.0008211283044162947, 0.4661735336206541] likelihood = -78716.79459891199
parameter = [0.0008015527298409945, 5.080041555455755, 1049.2845171214713, 0.10203836371480174, 0.06094335238242061, 1148.1577486222395, 0.00024617289095022285, 7242.331419360566, 0.8015466838424774, 64029.52235017089, 4.172876767565868, 0.0003202780250143087, 0.3822329923675412] likelihood = -21257.01245235081
parameter = [0.00018496021540137864, 6.616950365137419, 1003.0337716229985, 0.2702185971908729, 0.04106416280671736, 560.390278294649, 0.0006764161289932087, 3051.9257990979117, 0.31242815555528225, 84560.84921469052, 2.4910808054487155, 0.0007307382959755019, 0.13232693488403893] likelihood = -8463635.83089653
parameter = [0.00027586801183581425, 6.336574159823858, 1048.7909580713654, 0.768639678220828, 0.049104583042794435, 398.41033920103456, 0.0006971039986541786, 2513.888676708274, 0.16635537504663364, 62196.18184750767, 3.116072992834486, 0.0007316126736571573, 0.049469790345259564] likelihood = -89644450.19913217
parameter = [0.00017308903383199444, 5.57375768163344, 1018.7489371455389, 0.4131994286364448, 0.0526144538068697, 863.0854405975715, 0.0009926955981896658, 2749.147967804722, 0.08451686146918067, 83783.10945532861, 2.0990410852467027, 0.0005170555573104742, 0.06695846453655312] likelihood = -43856801.343551666
parameter = [0.00013154836544704832, 6.22791120524183, 1058.2770310746987, 0.22291080860235002, 0.09954474963466385, 1867.8117090546446, 0.0008319614368806218, 2899.9201287598567, 0.0363099918970493, 78357.68729365958, 1.5834185959899405, 0.0007068402886924764, 0.07593862020872275] likelihood = -28218193.012246512
parameter = [0.00042263312764114435, 3.6590952167127915, 1104.9503530655631, 0.4663481464105368, 0.08743738563603005, 1857.970342746213, 0.0009218666938704931, 2562.0429193056775, 0.03194346664807008, 56881.2843414644, 1.3704997464534192, 0.0007272033385167116, 0.12188873723989758] likelihood = -7289828.13236982
parameter = [0.00026655524337060554, 5.70206674495048, 1092.1527342585657, 0.5915621424278935, 0.001650596320164465, 693.2255139989869, 0.00042790395311044635, 4500.346550089178, 0.1276657609074729, 24642.971112862186, 4.201703229367568, 0.00019061734880785095, 0.2926488733398469] likelihood = -2291899.765415705
parameter = [0.00030827647230245275, 3.56608000842491, 1001.8964207371562, 0.528986757137992, 0.0034621925691470387, 1116.3742844431224, 0.00043091121096133523, 6938.163474177649, 0.03328452202451417, 22982.28747723989, 3.7019899871059185, 0.00013959521749012103, 0.30827153701140525] likelihood = -1623270.9466327839
parameter = [0.00042263312764114435, 3.6590952167127915, 1104.9503530655631, 0.4663481464105368, 0.08743738563603005, 1857.970342746213, 0.0009218666938704931, 2562.0429193056775, 0.03194346664807008, 56881.2843414644, 1.3704997464534192, 0.0007272033385167116, 0.12188873723989758] likelihood = -7289828.13236982
