Sample for t = 0.0
parameter = [1.8802835083854068, 5.418400513626595, 1.500175648371192, 6.365185123063847, 2.4993288055470453, 10.111495715190683, 1.4942040056970507, 5.830684000701985, 3.0097653595597653, 6.692631643128627, 3.808181185306382, 14.64964511981899, 0.1912052405562607, 10.557401273632113, 2.7075820800520263, 7.507225233469411, 2.4250481170700904, 1.1886643676807722, 2.4297904073959056, 3.388152892525105, 3.228935534524346, 16.25125762112662, 3.8215683710879462, 14.36644263039843, 2.587877511638756, 2.599496527015434, 0.2052832119112506, 4.759751853050033, 1.7361712785511088, 6.898314817319789, 0.08169259947158079] likelihood = -68690906.51774015
Sample for t = 4.3225653906885883e-07
parameter = [5.921664893301531, 11.087744862852334, 1.5837718057762808, 5.176974532550656, 1.0892049282734169, 9.223788190280638, 2.3061754403090835, 7.7447005096807455, 1.6698431922685495, 5.7550347798465795, 1.3564301762554718, 4.8732506880030835, 0.9268294586162912, 14.303314033086368, 1.4471350012777822, 7.464553017389645, 0.9192001646336979, 7.291270979871965, 0.7738567980232391, 7.3799548641999015, 3.39366831533551, 3.1079278229808676, 0.8294547656041217, 7.136511653987128, 1.8775580916166088, 10.149419268465623, 1.2395596337403985, 10.978913136672618, 2.837398084268402, 7.8894950176577705, 0.43634126987846705] likelihood = -2401447.967729274
parameter = [3.238813568365919, 3.27638132782615e-05, 0.22117836493177928, 3.364110547498203, 1.5059867336835995, 2.255904873381978e-10, 3.3406593377327343, 0.01789830484856057, 1.8547378330907305, 0.13157320291982624, 0.39183831190459323, 1.3974795999144961e-06, 0.585232128010932, 0.0010620205828217434, 0.08488186979079519, 0.0033488111907530294, 0.12620341094573026, 7.211405236063378e-08, 0.055922857824676576, 0.0002010319409489426, 2.275046799819557, 0.0007040973414429663, 0.5133923745525123, 0.0007176842021662132, 3.3556912149457605, 8.883715831349951e-06, 0.29938511723124345, 8.898020013582427e-06, 3.5498644900473155, 1.068786582426635e-07, 0.2736238595862092] likelihood = -4736372.536410598
parameter = [5.974203035204426, 15.251072037270808, 1.3808261835075815, 4.1330570922176, 0.8569548839884294, 7.819359952957504, 2.420450391757115, 8.071323290520752, 1.6519816457309788, 7.279198333727418, 1.0509493253932392, 4.845562470726615, 0.9917052066324946, 11.055027225554023, 0.15414435557055514, 11.313386015390902, 0.9601308513130132, 5.647492947208526, 0.5142364823397254, 16.54154877988685, 3.708007877013147, 2.844285639058306, 0.924470179870822, 8.439812575033567, 1.7989380663417058, 6.214645451739616, 1.0389598956746813, 8.535077104718047, 2.992326525370269, 7.562380883608105, 0.2716653770561545] likelihood = -6237530.149071376
Sample for t = 6.916104625101741e-06
parameter = [2.9209737839941607, 1.4483250944993975, 3.6242538733317446, 21.10125185541153, 1.2231464102770688, 4.362927002119557, 1.167116493265693, 4.831564810675193, 2.64954218301202, 4.745083864303563, 0.31271527052981424, 2.8285972053819557, 0.881778895804556, 7.928001043184033, 0.9042844667976906, 18.09025671955126, 4.868357477332373, 8.43621035017155, 0.5959033657730862, 4.280877068766055, 4.004888936797965, 28.789420270748327, 2.277138666151239, 7.366002838897508, 0.6594152627900866, 1.3556177858487608, 2.04756586601093, 0.47867891844054566, 3.404986039224583, 14.855858591529756, 1.8682177159765796] likelihood = -131549.8428699859
parameter = [3.238813568365919, 3.27638132782615e-05, 0.22117836493177928, 3.364110547498203, 1.5059867336835995, 2.255904873381978e-10, 3.3406593377327343, 0.01789830484856057, 1.8547378330907305, 0.13157320291982624, 0.39183831190459323, 1.3974795999144961e-06, 0.585232128010932, 0.0010620205828217434, 0.08488186979079519, 0.0033488111907530294, 0.12620341094573026, 7.211405236063378e-08, 0.055922857824676576, 0.0002010319409489426, 2.275046799819557, 0.0007040973414429663, 0.5133923745525123, 0.0007176842021662132, 3.3556912149457605, 8.883715831349951e-06, 0.29938511723124345, 8.898020013582427e-06, 3.5498644900473155, 1.068786582426635e-07, 0.2736238595862092] likelihood = -4736372.536410598
parameter = [5.921664893301531, 11.087744862852334, 1.5837718057762808, 5.176974532550656, 1.0892049282734169, 9.223788190280638, 2.3061754403090835, 7.7447005096807455, 1.6698431922685495, 5.7550347798465795, 1.3564301762554718, 4.8732506880030835, 0.9268294586162912, 14.303314033086368, 1.4471350012777822, 7.464553017389645, 0.9192001646336979, 7.291270979871965, 0.7738567980232391, 7.3799548641999015, 3.39366831533551, 3.1079278229808676, 0.8294547656041217, 7.136511653987128, 1.8775580916166088, 10.149419268465623, 1.2395596337403985, 10.978913136672618, 2.837398084268402, 7.8894950176577705, 0.43634126987846705] likelihood = -2401447.967729274
parameter = [0.0027026320804243806, 2.180161312519209e-40, 1.1692563219445708e-08, 1.0855476046890942e-23, 2.4434959104640923e-146, 1.2353236866170761e-27, 3.3495513536587783e-06, 1.2320504342017923e-21, 0.0035862953491310337, 1.6657651675926962e-35, 1.547271376983157e-06, 5.982116334813988e-07, 2.186852070268069e-05, 1.2370413211503477e-35, 1e-150, 3.4477079834493902e-34, 0.01758640015850376, 9.016855910068654e-27, 1.3807419916447417e-08, 2.411839268538262e-11, 0.007817782362349524, 1.083853583330108e-28, 0.0013278899519410113, 8.352759646436694e-28, 0.07265451862288666, 1.1491888074333333e-44, 0.00026692183031753027, 3.3309305522456783e-35, 0.00811936680297268, 3.0572980491510327e-18, 0.11594355975067352] likelihood = -3295867.308912361
