Sample for t = 0.0
parameter = [3.0867389008064405, 5.583400263345496, 0.8999713704671961, 5.991762194501358, 3.0170609588701196, 3.2349926591536806, 0.8584640726568692, 14.03504076780633, 1.4230602353050938, 2.2812482016207354, 3.0733541776286817, 12.574548077794274, 4.648525420900378, 5.971754530647748, 2.315546566250248, 2.4836673623854844, 0.412929902112262, 11.671997108305074, 1.455206529511115, 6.067293289927121, 0.3050348230642485, 8.137239743856354, 2.244238972911634, 8.946588823447279, 0.6945171768168725, 2.6538401731447627, 3.3353179688068337, 7.240418915856997, 0.2796816453528722, 1.9132639372917803, 0.41040388635949965, 4.603664489344925, 1.0827962290572672, 9.098626871097945, 2.6411964136824646, 4.048020138275469, 0.322552945319816] likelihood = -4426244.644320949
parameter = [1.7046443036089973, 7.4991674300166515, 1.8190282885705173, 15.689269147660873, 5.123082673979921, 1.8772815480454097, 0.14564318337953316, 8.335497841999345, 3.278463350919991, 4.850338389439018, 0.05757487022600585, 2.7481439901098508, 0.7422448754205029, 19.978127704903947, 2.1541299426513687, 4.325424300211464, 1.9853152050325242, 14.874817004016034, 2.87833370955392, 3.991417172547464, 3.6052962344959636, 13.415397726355526, 1.416953234439739, 12.211542672078128, 1.716164147485197, 2.3746974842952957, 7.620566256135411, 2.121790213869123, 5.065704901622857, 7.287465167290159, 1.859001038957245, 3.4875406153213895, 0.8123329154357759, 7.644534441942341, 1.5934554170015878, 15.237939132337978, 0.26317447460296844] likelihood = -6649244.7853346625
parameter = [3.0867389008064405, 5.583400263345496, 0.8999713704671961, 5.991762194501358, 3.0170609588701196, 3.2349926591536806, 0.8584640726568692, 14.03504076780633, 1.4230602353050938, 2.2812482016207354, 3.0733541776286817, 12.574548077794274, 4.648525420900378, 5.971754530647748, 2.315546566250248, 2.4836673623854844, 0.412929902112262, 11.671997108305074, 1.455206529511115, 6.067293289927121, 0.3050348230642485, 8.137239743856354, 2.244238972911634, 8.946588823447279, 0.6945171768168725, 2.6538401731447627, 3.3353179688068337, 7.240418915856997, 0.2796816453528722, 1.9132639372917803, 0.41040388635949965, 4.603664489344925, 1.0827962290572672, 9.098626871097945, 2.6411964136824646, 4.048020138275469, 0.322552945319816] likelihood = -4426244.644320949
parameter = [0.8265896594972082, 1.951898871472973e-12, 0.4651267754716593, 1.9682641596975178e-11, 2.9454455603573386, 5.089837276123627e-10, 1.9019674886650262, 0.0008824450019708358, 0.9917141081148577, 1.5148881000621107e-09, 0.3516511734967477, 5.8227604145559375e-05, 0.13136063498386866, 1.5521951145073896e-11, 0.008457963802400003, 5.564085241134957e-11, 2.5064278199802303, 1.1425882622213938e-11, 0.06305639328758283, 2.729930119661172e-10, 0.05182203908773252, 6.641115771977742e-15, 15.864757531811986, 0.0001511334665082909, 0.6571963775515679, 8.552301274317095e-14, 0.5876932582401161, 1.2130909503621344e-10, 1.6718572428416099, 8.851815115211949e-13, 0.23118668689738758, 6.210112069943271e-11, 0.47950221791343955, 1.0518080569492241e-06, 0.9031596659247718, 1.103839287404562e-10, 0.05618148301417069] likelihood = -145924430.51352233
parameter = [0.529637769919499, 1.1973763448179694e-10, 0.6744821351134852, 3.6219442169444154e-08, 1.4096333196582136, 2.9921187579057928e-06, 0.29279280711968786, 1.427660733263432e-09, 0.40432790245224554, 1.1826259643998443e-09, 1.0787625622355805, 1.4300101128461325e-06, 0.02935561401905375, 3.0452299743286324e-06, 0.015388309171689155, 8.461641293778925e-15, 0.6964524968133877, 5.864999807844774e-08, 0.3856574053532416, 0.003668669063807923, 4.728966737035474, 8.113184889355861e-10, 0.47706711419950715, 2.7726449214077345e-12, 0.9595081045084607, 2.2289473175380655e-09, 0.0262016677118828, 5.2196720051238745e-11, 0.049897100247809474, 2.804835369876032e-15, 5.608220600439465, 2.4723984684878864e-08, 1.6584844919624566, 3.297225177172098e-11, 0.07303495462126461, 1.1661990940042242e-06, 0.02971023506769121] likelihood = -521912511.4921843
Sample for t = 4.3225653906885883e-07
parameter = [1.7046443036089973, 7.4991674300166515, 1.8190282885705173, 15.689269147660873, 5.123082673979921, 1.8772815480454097, 0.14564318337953316, 8.335497841999345, 3.278463350919991, 4.850338389439018, 0.05757487022600585, 2.7481439901098508, 0.7422448754205029, 19.978127704903947, 2.1541299426513687, 4.325424300211464, 1.9853152050325242, 14.874817004016034, 2.87833370955392, 3.991417172547464, 3.6052962344959636, 13.415397726355526, 1.416953234439739, 12.211542672078128, 1.716164147485197, 2.3746974842952957, 7.620566256135411, 2.121790213869123, 5.065704901622857, 7.287465167290159, 1.859001038957245, 3.4875406153213895, 0.8123329154357759, 7.644534441942341, 1.5934554170015878, 15.237939132337978, 0.26317447460296844] likelihood = -6649244.7853346625
parameter = [3.0867389008064405, 5.583400263345496, 0.8999713704671961, 5.991762194501358, 3.0170609588701196, 3.2349926591536806, 0.8584640726568692, 14.03504076780633, 1.4230602353050938, 2.2812482016207354, 3.0733541776286817, 12.574548077794274, 4.648525420900378, 5.971754530647748, 2.315546566250248, 2.4836673623854844, 0.412929902112262, 11.671997108305074, 1.455206529511115, 6.067293289927121, 0.3050348230642485, 8.137239743856354, 2.244238972911634, 8.946588823447279, 0.6945171768168725, 2.6538401731447627, 3.3353179688068337, 7.240418915856997, 0.2796816453528722, 1.9132639372917803, 0.41040388635949965, 4.603664489344925, 1.0827962290572672, 9.098626871097945, 2.6411964136824646, 4.048020138275469, 0.322552945319816] likelihood = -4426244.644320949
parameter = [1.7046443036089973, 7.4991674300166515, 1.8190282885705173, 15.689269147660873, 5.123082673979921, 1.8772815480454097, 0.14564318337953316, 8.335497841999345, 3.278463350919991, 4.850338389439018, 0.05757487022600585, 2.7481439901098508, 0.7422448754205029, 19.978127704903947, 2.1541299426513687, 4.325424300211464, 1.9853152050325242, 14.874817004016034, 2.87833370955392, 3.991417172547464, 3.6052962344959636, 13.415397726355526, 1.416953234439739, 12.211542672078128, 1.716164147485197, 2.3746974842952957, 7.620566256135411, 2.121790213869123, 5.065704901622857, 7.287465167290159, 1.859001038957245, 3.4875406153213895, 0.8123329154357759, 7.644534441942341, 1.5934554170015878, 15.237939132337978, 0.26317447460296844] likelihood = -6649244.7853346625
parameter = [0.05714104262692409, 2.3254632495560438e-05, 1.7378225310558402e-26, 3.849344268541588e-21, 0.5784594472299561, 0.004193078776385957, 0.277709358750078, 7.770539809901966e-11, 1.9226186533585e-05, 2.654167892407693e-37, 1.5348603321353878e-08, 0.22363904673623936, 0.00023623041169228145, 0.020161092239735254, 0.014532037384183356, 9.951257942908476e-16, 0.02812230109134331, 6.308333351623246e-14, 0.1482385357020845, 0.006872353703655588, 0.002598755532055842, 0.004029149051922704, 0.08260565777641667, 1.1828896863429208e-101, 0.0990881258870734, 5.964204738028654e-54, 2.830305180490192, 1e-150, 0.052342437888889114, 0.0001372525520237078, 2.0065562809868324e-09, 5.279020260902613e-46, 0.05699127155595327, 1e-150, 0.10457789700749721, 0.00025152666700594507, 0.15126104501269802] likelihood = -60052509.00013072
